9_0 Buchnera_aphidicola
582899_0 Hyphomicrobium_denitrificans_ATCC_51888
583345_0 Methylotenera_mobilis_JLW8
583355_0 Coraliomargarita_akajimensis_DSM_45221
584657_0 Intrasporangium_chromatireducens_Q5-1
584708_0 Aminomonas_paucivorans_DSM_12260
584892_1 Bacillus_phage_Bcp1
585054_0 Escherichia_fergusonii_ATCC_35469
585059_1 Simian_adenovirus_20
585199_0 Mobiluncus_mulieris_ATCC_35243
585394_0 Roseburia_hominis_A2-183
585423_0 Synechococcus_sp._KORDI-49
585425_0 Synechococcus_sp._KORDI-52
585501_0 Oribacterium_sinus_F0268
585502_0 Prevotella_bergensis_DSM_17361
585503_0 Selenomonas_noxia_ATCC_43541
585506_0 Weissella_paramesenteroides_ATCC_33313
585524_0 Lactobacillus_amylolyticus_DSM_11664
585528_0 Gardnerella_vaginalis_ATCC_14018_=_JCM_11026
585529_0 Corynebacterium_genitalium_ATCC_33030
585530_0 Brevibacterium_mcbrellneri_ATCC_49030
585531_0 Aeromicrobium_marinum_DSM_15272
586416_0 Terribacillus_aidingensis
586420_1 Human_cosavirus_B
587314_1 Tobacco_leaf_curl_betasatellite-[Pakistan:Multan:Pedilanthus:2004]
587370_1 Rudbeckia_flower_distortion_virus
587620_1 Bhendi_yellow_vein_Delhi_virus_[2004:New_Delhi]
587753_0 Pseudomonas_chlororaphis
587753_1 Pseudomonas_chlororaphis
588319_0 Palaeococcus_ferrophilus_DSM_13482
588596_1 Rhizophagus_irregularis
588596_2 Rhizophagus_irregularis
588898_0 Haloterrigena_daqingensis
588932_0 Brevundimonas_naejangsanensis
589865_0 Desulfurivibrio_alkaliphilus_AHT_2
589873_0 Alteromonas_australica
589918_1 Carrot_cryptic_virus
589924_0 Ferroglobus_placidus_DSM_10642
590061_0 Halomonas_sp._KM-1
590403_1 Red_clover_vein_mosaic_virus
590409_0 Dickeya_zeae_Ech586
590646_1 [Candida]_tenuis_ATCC_10573
590647_1 Nariva_virus
590739_1 Salmonella_phage_g341c
590745_1 Mus_musculus_mobilized_endogenous_polytropic_provirus
590998_0 Cellulomonas_fimi_ATCC_484
591001_0 Acidaminococcus_fermentans_DSM_20731
591019_0 Staphylothermus_hellenicus_DSM_12710
591159_0 Streptomyces_viridochromogenes_DSM_40736
591160_1 Bhendi_yellow_vein_Bhubhaneswar_virus
591166_1 Southern_tomato_virus
591167_0 Streptomyces_pratensis_ATCC_33331
591936_0 Piliocolobus_tephrosceles
592010_0 Abiotrophia_defectiva_ATCC_49176
592015_0 Acetomicrobium_hydrogeniformans_ATCC_BAA-1850
592026_0 Catonella_morbi_ATCC_51271
592028_0 Dialister_invisus_DSM_15470
592029_0 Nonlabens_dokdonensis_DSW-6
592031_0 Eubacterium_saphenum_ATCC_49989
592205_0 Helicobacter_pylori_B38
592206_1 Helleborus_net_necrosis_virus
592316_0 Pantoea_sp._At-9b
592678_0 Amycolatopsis_halophila_YIM_93223
593117_0 Thermococcus_gammatolerans_EJ3
593131_1 Pseudomonas_phage_phi2954
593750_0 Methanoregula_formicica_SMSP
593907_0 Cellulomonas_gilvus_ATCC_13127
594679_0 Allofrancisella_guangzhouensis
595434_0 Rhodopirellula_islandica
595494_0 Tolumonas_auensis_DSM_9187
595528_0 Capsaspora_owczarzaki_ATCC_30864
595536_0 Methylosinus_trichosporium_OB3b
595537_0 Variovorax_paradoxus_EPS
595895_1 Drosophila_A_virus
596151_0 Desulfovibrio_fructosivorans_JJ
596152_0 Desulfovibrio_sp._U5L
596153_0 Alicycliphilus_denitrificans_BC
596315_0 Peptostreptococcus_stomatis_DSM_17678
596957_1 Yam_chlorotic_necrotic_mosaic_virus
597362_1 Agaricus_bisporus_var._burnettii_JB137-S8
597456_0 Habropoda_laboriosa
598494_1 Euphorbia_yellow_mosaic_virus
598659_0 Nautilia_profundicola_AmH
598745_1 Giardia_intestinalis_ATCC_50581
599839_1 Fibroporia_radiculosa
602072_1 Aspergillus_carbonarius_ITEM_5010
603333_1 Sweet_potato_symptomless_virus_1
604276_1 TYLCAxV-Sic1-[IT:Sic2/2:04]
604331_0 Meiothermus_rufus_DSM_22234
604354_0 Thermococcus_sibiricus_MM_739
607716_1 Aspergillus_fumigatus_chrysovirus
608506_0 Caldicellulosiruptor_obsidiansis_OB47
608534_0 Oribacterium_sp._oral_taxon_078_str._F0262
608538_0 Hydrogenobacter_thermophilus_TK-6
609295_0 Dinoponera_quadriceps
610130_0 [Clostridium]_saccharolyticum_WM1
610380_0 Harpegnathos_saltator
611301_0 Xanthomonas_citri_pv._citri
611709_1 Batama_virus
611791_1 Phytophthora_palmivora_var._palmivora
614034_1 Tomato_leaf_curl_Nigeria_virus-[Nigeria:2006]
616674_1 Cyanophage_SS120-1
616990_0 Lactobacillus_paucivorans
616991_0 Arenibacter_algicola
617001_0 Desulfonatronum_thioautotrophicum
619300_1 Spathaspora_passalidarum_NRRL_Y-27907
619304_0 Neptunomonas_antarctica
619599_1 Okra_mottle_virus
619631_1 Pedilanthus_leaf_curl_virus
619631_2 Pedilanthus_leaf_curl_virus
619731_0 Halostagnicola_kamekurae
620894_1 Cotton_leaf_curl_Burewala_virus
620914_0 Aquimarina_agarilytica_ZC1
621456_0 Sphingomonas_melonis_TY
622312_0 Roseburia_inulinivorans_DSM_16841
622416_1 Avian_avulavirus_7
622438_1 Duck_astrovirus_C-NGB
622637_0 Methylocystis_sp._ATCC_49242
623144_1 Avian_avulavirus_8
624134_1 Escherichia_virus_SSL2009a
626369_0 Granulicatella_elegans_ATCC_700633
626418_0 Burkholderia_glumae_BGR1
626522_0 Alloprevotella_tannerae_ATCC_51259
626523_0 Shuttleworthia_satelles_DSM_14600
626887_0 Marinobacter_nanhaiticus_D15-8W
626939_0 Phascolarctobacterium_succinatutens_YIT_12067
626962_1 Olive_latent_virus_3
627087_1 Enterococcus_phage_EFAP-1
627192_0 Sphingobium_sp._SYK-6
627480_1 Pseudomonas_phage_phikF77
627538_1 Bat_astrovirus_Hp/Guangxi/LC03/2007
629725_1 Chandiru_virus
629741_0 Kingella_oralis_ATCC_51147
629773_0 Sphingomonas_sp._Mn802worker
630199_1 Grapevine_Syrah_virus_1
630390_1 Puccinia_triticina_1-1_BBBD_Race_1
630626_0 Shimwellia_blattae_DSM_4481_=_NBRC_105725
631267_1 Chaoyang_virus
631345_1 Solenopsis_invicta_virus_3
631362_0 Thiorhodovibrio_sp._970
631431_1 Heterobasidion_partitivirus_3
631454_0 Lutibaculum_baratangense_AMV1
631719_1 Vibrio_phage_VP585
632112_1 Lactobacillus_virus_Lb338-1
632292_0 Caldicellulosiruptor_hydrothermalis_108
632335_0 Caldicellulosiruptor_kristjanssonii_I77R1B
632772_0 Rhodococcus_opacus_B4
632773_0 Bacillus_beveridgei
632955_0 Acinetobacter_rudis
633131_0 Thalassobium_sp._R2A62
633135_1 Streptococcus_virus_phiAbc2
633147_0 Olsenella_uli_DSM_7084
633148_0 Thermosphaera_aggregans_DSM_11486
633149_0 Brevundimonas_subvibrioides_ATCC_15264
633697_0 [Eubacterium]_cellulosolvens_6
634113_0 Candidatus_Arsenophonus_lipoptenae
634168_1 Halorubrum_pleomorphic_virus_1
634177_0 Komagataeibacter_medellinensis_NBRC_3288
634441_1 Tomato_leaf_curl_Sulawesi_virus
634457_0 Acetobacter_pasteurianus_IFO_3283-32
634497_0 Haloarcula_hispanica_ATCC_33960
634498_0 Methanobrevibacter_ruminantium_M1
634500_0 Erwinia_billingiae_Eb661
634503_0 Edwardsiella_ictaluri_93-146
634504_0 Bartonella_grahamii_as4aup
634772_1 Ovis_aries_papillomavirus_3
635003_1 Fragilariopsis_cylindrus_CCMP1102
635013_0 Thermincola_potens_JR
635076_1 Ageratum_leaf_curl_Cameroon_betasatellite
637379_1 Thalassiosira_oceanica_CCMP1005
637390_0 Acidithiobacillus_thiooxidans_ATCC_19377
637616_0 Methylophaga_thiooxydans_DMS010
637730_1 Shigella_phage_Ag3
637905_0 Shewanella_violacea_DSS12
637910_0 Citrobacter_rodentium_ICC168
637971_0 Lactobacillus_koreensis
638300_0 Cardiobacterium_hominis_ATCC_15826
638301_0 Granulicatella_adiacens_ATCC_49175
638303_0 Thermocrinis_albus_DSM_14484
638313_1 Human_bocavirus_3
638358_1 Eragrostis_curvula_streak_virus
638660_1 Short-finned_eel_ranavirus
639030_0 Acidobacteria_bacterium_KBS_146
639282_0 Deferribacter_desulfuricans_SSM1
639283_0 Starkeya_novella_DSM_506
640081_0 Dechlorosoma_suillum_PS
640132_0 Segniliparus_rotundus_DSM_44985
640136_1 Emilia_yellow_vein_virus-associated_DNA_beta
640510_0 Burkholderia_sp._CCGE1001
640511_0 Burkholderia_sp._CCGE1002
640512_0 Burkholderia_sp._CCGE1003
640513_0 Enterobacter_asburiae_LF7a
640897_1 Phytophthora_infestans_RNA_virus_1
640943_0 Natronorubrum_sediminis
641112_0 Ruminococcus_flavefaciens_FD-1
641143_0 Capnocytophaga_granulosa_ATCC_51502
641147_0 Simonsiella_muelleri_ATCC_29453
641487_1 Lactococcus_phage_P087
641491_0 Desulfovibrio_desulfuricans_ND132
641524_0 Cyclobacterium_qasimii_M12-11B
641526_0 Winogradskyella_psychrotolerans_RS-3
641549_0 Lacinutrix_himadriensis
641809_1 Influenza_A_virus_(A/California/07/2009(H1N1))
641832_1 Vibrio_phage_VP93
642022_1 Lyssavirus_Ozernoe
642111_1 Vibrio_phage_VEJphi
642227_0 Tatumella_morbirosei
642251_1 Circovirus-like_genome_RW-A
642252_1 Circovirus-like_genome_RW-B
642253_1 Circovirus-like_genome_RW-C
642254_1 Circovirus-like_genome_RW-D
642255_1 Circovirus-like_genome_RW-E
642256_1 Circovirus-like_genome_CB-A
642257_1 Circovirus-like_genome_CB-B
642258_1 Circovirus-like_genome_SAR-A
642259_1 Circovirus-like_genome_SAR-B
642260_1 Circovirus-like_genome_BBC-A
642478_1 Lettuce_chlorosis_virus
642492_0 Clostridium_lentocellum_DSM_5427
642493_1 Malvastrum_yellow_vein_Baoshan_virus
643132_1 Quang_Binh_virus
643133_1 Malvastrum_yellow_mosaic_Helshire_virus
643473_0 Fortiea_contorta_PCC_7126
643561_0 Acidovorax_avenae_subsp._avenae_ATCC_19860
643562_0 Pseudodesulfovibrio_aespoeensis_Aspo-2
643648_0 Syntrophothermus_lipocalidus_DSM_12680
643867_0 Marivirga_tractuosa_DSM_4126
644007_1 Streptococcus_phage_PH10
644107_0 Silicibacter_lacuscaerulensis_ITI-1157
644281_0 Methanocaldococcus_sp._FS406-22
644282_0 Desulfarculus_baarsii_DSM_2075
644283_0 Micromonospora_aurantiaca_ATCC_27029
644284_0 Arcanobacterium_haemolyticum_DSM_20595
644295_0 Methanohalobium_evestigatum_Z-7303
644352_1 Gaeumannomyces_tritici_R3-111a-1
644358_1 Magnaporthiopsis_poae_ATCC_64411
644524_1 Burkholderia_virus_Bcepil02
644548_0 Gordonia_neofelifaecis_NRRL_B-59395
644563_1 Vibrio_phage_N4
644609_1 Midway_nyavirus
644610_1 Nyamanini_nyavirus
644801_0 Pseudomonas_stutzeri_RCH2
644966_0 Thermaerobacter_marianensis_DSM_12885
645127_0 Corynebacterium_kroppenstedtii_DSM_44385
645133_1 Colletotrichum_graminicola_M1.001
645134_1 Spizellomyces_punctatus_DAOM_BR117
645427_1 California_sea_lion_astrovirus_2
645517_0 Altererythrobacter_namhicola
645687_1 Astrovirus_VA1
645991_0 Syntrophobotulus_glycolicus_DSM_8271
646010_1 Suakwa_aphid-borne_yellows_virus
646413_1 Streptococcus_phage_5093
646529_0 Desulfosporosinus_acidiphilus_SJ4
647113_0 Methanothermococcus_okinawensis_IH1
647171_0 Methanotorris_formicicus_Mc-S-70
647294_1 Sweet_potato_badnavirus_B
647933_1 Trichophyton_tonsurans_CBS_112818
648017_1 Staphylococcus_phage_phiPVL-CN125
648757_0 Rhodomicrobium_vannielii_ATCC_17100
648801_1 Passionfruit_severe_leaf_distortion_virus
648996_0 Thermovibrio_ammonificans_HB-1
649187_1 Lammi_virus
649188_1 Lujo_mammarenavirus
649349_0 Leadbetterella_byssophila_DSM_17132
649509_1 Clerodendrum_golden_mosaic_Jiangsu_virus
649604_1 Banna_virus_strain_JKT-6423
649638_0 Truepera_radiovictrix_DSM_17093
649639_0 Bacillus_cellulosilyticus_DSM_2522
649743_0 Actinomyces_sp._oral_taxon_848_str._F0332
649754_0 Corynebacterium_ammoniagenes_DSM_20306
649757_0 Anaerostipes_hadrus_DSM_3319
649764_0 Slackia_exigua_ATCC_700122
649831_0 Actinoplanes_sp._N902-109
649890_1 Broad_bean_true_mosaic_virus
649996_1 Tomato_yellow_leaf_distortion_virus
650121_1 Heterocapsa_circularisquama_DNA_virus_01
650164_1 Phanerochaete_carnosa_HHB-10118-sp
651182_0 Desulfobacula_toluolica_Tol2
651580_1 Human_adenovirus_54
651733_1 Salivirus_NG-J1
652103_0 Rhodopseudomonas_palustris_DX-1
652717_1 Sweet_potato_leaf_curl_Spain_virus
652718_1 Sweet_potato_leaf_curl_Canary_virus
652810_1 Human_papillomavirus_type_85
653045_0 Streptomyces_violaceusniger_Tu_4113
653358_1 Ipomoea_yellow_vein_virus
653667_1 Schizosaccharomyces_cryophilus_OY26
653733_0 Desulfurispirillum_indicum_S5
655097_1 Pseudomonas_phage_LUZ7
655384_0 Buchnera_aphidicola_(Cinara_pseudotaxifoliae)
655815_0 Zunongwangia_profunda_SM-A87
655827_1 Metarhizium_acridum_CQMa_102
655863_1 Grosmannia_clavigera_kw1407
656024_0 Frankia_symbiont_of_Datisca_glomerata
656025_1 Gossypium_darwinii_symptomless_alphasatellite
656028_1 Gossypium_davidsonii_symptomless_alphasatellite
656178_0 Pandoraea_vervacti
656179_0 Pandoraea_faecigallinarum
656190_1 Carrot_yellow_leaf_virus
595593_0 Arthrobacter_alpinus
656366_0 Arthrobacter_alpinus
656366_1 Arthrobacter_alpinus
656519_0 Halanaerobium_hydrogeniformans
656520_1 Diodia_vein_chlorosis_virus
656916_1 Aspergillus_arachidicola
657308_0 Gordonibacter_pamelaeae_7-10-1-b
658172_0 Candidatus_Liberibacter_solanacearum_CLso-ZC1
658187_0 Legionella_drancourtii_LLAP12
658401_1 Cyanophage_PSS2
658429_1 Pseudogymnoascus_destructans_20631-21
658445_0 Photobacterium_gaetbulicola_Gung47
658858_1 Giardia_lamblia_P15
658904_1 Rosellinia_necatrix_megabirnavirus_1/W779
659018_0 Stenotrophomonas_daejeonensis
659495_0 Catenovulum_agarivorans_YM01
659497_1 Sclerotinia_sclerotiorum_partitivirus_S
659660_1 Japanese_holly_fern_mottle_virus
660122_1 [Nectria]_haematococca_mpVI_77-13-4
660470_0 Mesotoga_prima_MesG1.Ag.4.2
660517_0 Halobellus_clavatus
660518_0 Halorientalis_regularis
660520_0 Halogranum_amylolyticum
660521_0 Halogranum_gelatinilyticum
660955_1 Nova_virus
661087_0 Olsenella_sp._oral_taxon_809_str._F0356
661101_1 Tomato_chocolate_spot_virus
661367_0 Legionella_longbeachae_NSW150
661478_0 Fimbriimonas_ginsengisoli_Gsoil_348
661505_1 Chilli_leaf_curl_Multan_alphasatellite
662476_0 Haloarcula_sinaiiensis_ATCC_33800
662477_0 Haloarcula_vallismortis_ATCC_29715
662479_0 Haloferax_mucosum_ATCC_BAA-1512
662480_0 Haloferax_sulfurifontis_ATCC_BAA-897
662596_1 Radish_leaf_curl_betasatellite
662755_0 Corynebacterium_resistens_DSM_45100
663237_1 Bacillus_phage_Wip1
663241_1 Enterococcus_phage_phiEf11
663278_0 Ethanoligenens_harbinense_YUAN-3
663282_1 Drosophila_melanogaster_totivirus_SW-2009a
663321_0 Candidatus_Regiella_insecticola_LSR1
663331_1 Trichophyton_benhamiae_CBS_112371
663610_0 Methylocapsa_aurea
663917_0 Geobacter_sulfurreducens_KN400
664439_1 Paxillus_involutus_ATCC_200175
664785_1 Sclerotinia_sclerotiorum_hypovirulence_associated_DNA_virus_1
664980_1 Tomato_leaf_curl_Hainan_virus
665024_1 Bipolaris_maydis_ATCC_48331
665029_0 Erwinia_amylovora_CFBP1430
665032_1 Deftia_phage_phiW-14
665033_1 Escherichia_phage_D108
665079_1 Sclerotinia_sclerotiorum_1980_UF-70
665102_1 Abutilon_Brazil_virus
665126_0 Prosthecomicrobium_hirschii
665792_0 Paenibacillus_sp._D9
665883_1 Lactococcus_virus_CB13
665884_1 Lactococcus_virus_CB14
665887_1 Lactococcus_virus_CB20
665912_1 Bipolaris_sorokiniana_ND90Pr
666144_1 Cleome_leaf_crumple_virus
666145_1 Sida_Brazil_virus
666147_1 Euphorbia_yellow_mosaic_virus_associated_DNA_1
666363_1 Drosophila_melanogaster_sigmavirus_AP30
666509_0 Planktomarina_temperata_RCA23
666510_0 Acidilobus_saccharovorans_345-15
666635_1 Vernonia_yellow_vein_betasatellite
666681_0 Methylotenera_versatilis_301
666685_0 Rhodanobacter_denitrificans
666686_0 Bacillus_sp._1NLA3E
666859_1 Butterbur_mosaic_virus
666961_1 Drosophila_melanogaster_sigmavirus_HAP23
666962_1 Drosophila_obscura_sigmavirus_10A
667014_0 Thermodesulfatator_indicus_DSM_15286
667015_0 Bacteroides_salanitronis_DSM_18170
667093_1 Broome_virus
667119_1 Velvet_bean_severe_mosaic_virus
667120_0 Edwardsiella_anguillarum_ET080813
667129_0 Serratia_odorifera_DSM_4582
667516_1 Nakiwogo_virus
667725_0 Sphaeroforma_arctica_JP610
668618_1 Staphylococcus_phage_P954
669008_1 Enterobacteria_phage_285P
669041_0 Tenacibaculum_dicentrarchi
669377_1 Melon_mild_mottle_virus
669502_0 Candidatus_Profftella_armatura
669874_1 Pachysolen_tannophilus_NRRL_Y-2460
669875_1 Escherichia_phage_vB_EcoM_ECO1230-10
670052_0 Cryobacterium_arcticum
670251_1 Leucas_zeylanica_yellow_vein_virus_satellite_DNA_beta
670252_1 Xylella_phage_Xfas53
670307_0 Hyphomicrobium_denitrificans_1NES1
670386_1 Heterostelium_album_PN500
670483_1 Gloeophyllum_trabeum_ATCC_11539
670487_0 Oceanithermus_profundus_DSM_14977
670580_1 Postia_placenta_MAD-698-R-SB12
670883_1 Blackberry_virus_S
671065_0 Metallosphaera_yellowstonensis_MK1
671095_1 Croton_yellow_vein_virus
671126_1 Pelargonium_vein_banding_virus
671144_1 Wallemia_mellicola_CBS_633.66
671987_1 Setosphaeria_turcica_Et28A
673375_1 Sodalis_phage_SO1
673376_1 Clostridium_phage_phiCP26F
673515_1 Mosquito_flavivirus
673832_1 Enterococcus_phage_phiFL1A
673835_1 Enterococcus_phage_phiFL2A
673837_1 Enterococcus_phage_phiFL3A
673839_1 Enterococcus_phage_phiFL4A
673860_0 Aciduliprofundum_sp._MAR08-339
673862_0 Candidatus_Babela_massiliensis
674036_0 Methylobacter_marinus_A45
674081_1 Klebsiella_phage_KP34
674082_1 Klebsiella_phage_KP32
674703_0 Rhodoplanes_sp._Z2-YC6860
674953_1 Trichomonas_vaginalis_virus_1
674954_1 Trichomonas_vaginalis_virus_2
674971_1 Aurantiochytrium_single-stranded_RNA_virus_01
674982_1 Ceratocystis_resinifera_virus_1
674983_1 Pleurotus_ostreatus_virus_1
674996_1 Cotton_leaf_curl_Shadadpur_virus
675060_1 Cryptosporidium_parvum_virus_1
675077_1 Plum_bark_necrosis_stem_pitting-associated_virus
675120_1 Dothistroma_septosporum_NZE10
675524_0 Methylocaldum_szegediense_O-12
675635_0 Pseudonocardia_dioxanivorans_CB1190
675813_0 Vibrio_metschnikovii_CIP_69.14
675816_0 Vibrio_orientalis_CIP_102891_=_ATCC_33934
675817_0 Photobacterium_damselae_subsp._damselae_CIP_102761
675824_1 Lipomyces_starkeyi_NRRL_Y-11557
675833_1 Helicobasidium_mompa_alphaendornavirus_1
676032_0 Francisella_cf._tularensis_subsp._novicida_3523
676044_1 Malvastrum_yellow_vein_Honghe_virus
676234_1 Furcraea_necrotic_streak_virus
676599_0 Stenotrophomonas_panacihumi
679190_0 Prevotella_buccalis_ATCC_35310
679192_0 Bulleidia_extructa_W1219
679197_0 Segniliparus_rugosus_ATCC_BAA-974
679199_0 Alloprevotella_rava_F0323
679200_0 Johnsonella_ignava_ATCC_51276
679259_0 Gilvimarinus_agarilyticus
679318_0 Rhodococcus_sp._WMMA185
679536_1 Cotton_leaf_curl_Gezira_alphasatellite
679716_1 Trypanosoma_brucei_gambiense_DAL972
679897_0 Helicobacter_mustelae_12198
679901_0 Methanosalsum_zhilinae_DSM_4017
679926_0 Methanolacinia_petrolearia_DSM_11571
679935_0 Alistipes_finegoldii_DSM_17242
679937_0 Bacteroides_coprosuis_DSM_18011
680026_0 Photobacterium_swingsii
680112_1 Carrot_necrotic_dieback_virus
680198_0 Streptomyces_scabiei_87.22
680279_0 Agarivorans_gilvus
680646_0 Rothia_mucilaginosa_DY-18
680683_0 Amyelois_transitella
681518_1 Tomato_leaf_deformation_virus
682370_1 Streptococcus_virus_ALQ132
682382_1 HMO_Astrovirus_A
682795_0 Granulicella_mallensis_MP5ACTX8
683172_1 Astrovirus_MLB2
683174_1 Astrovirus_VA3
683176_1 Senegalese_sole_Iberian_betanodavirus
683179_1 Saccharum_streak_virus
683735_1 Aggregatibacter_phage_S1249
683837_0 Listeria_seeligeri_serovar_1/2b_str._SLCC3954
683840_1 Microbotryum_lychnidis-dioicae_p1A1_Lamole
683960_1 Wickerhamomyces_anomalus_NRRL_Y-366-8
684063_0 Paenibacillus_algorifonticola
684364_1 Batrachochytrium_dendrobatidis_JAM81
684719_0 alpha_proteobacterium_HIMB114
685443_1 Eel_virus_European_X
685506_1 Mycobacterium_virus_Ardmore
685588_1 Galerina_marginata_CBS_339.88
685727_0 Rhodococcus_hoagii_103S
685778_0 Sphingomonas_sp._PR090111-T3T-6A
685782_0 Bartonella_rochalimae_ATCC_BAA-1498
685892_1 Pseudomonas_phage_PaP1
685899_1 Papaya_lethal_yellowing_virus
686439_1 Clavibacter_phage_CMP1
686578_0 Pseudomonas_sp._S9
686597_0 Martelella_sp._AD-3
686831_0 Chromobacterium_piscinae
686832_1 Hebeloma_cylindrosporum_h7
686983_1 Avian_sapelovirus
687340_1 Torque_teno_virus_1
687341_1 Torque_teno_virus_2
687342_1 Torque_teno_virus_3
687343_1 Torque_teno_virus_4
687344_1 Torque_teno_virus_5
687345_1 Torque_teno_virus_6
687346_1 Torque_teno_virus_7
687347_1 Torque_teno_virus_8
687348_1 Torque_teno_virus_9
687349_1 Torque_teno_virus_10
687350_1 Torque_teno_virus_11
687351_1 Torque_teno_virus_12
687352_1 Torque_teno_virus_13
687353_1 Torque_teno_virus_14
687354_1 Torque_teno_virus_15
687355_1 Torque_teno_virus_16
687358_1 Torque_teno_virus_19
687359_1 Torque_teno_virus_20
687360_1 Torque_teno_virus_21
687362_1 Torque_teno_virus_23
687363_1 Torque_teno_virus_24
687364_1 Torque_teno_virus_25
687365_1 Torque_teno_virus_26
687366_1 Torque_teno_virus_27
687367_1 Torque_teno_virus_28
687368_1 Torque_teno_virus_29
687369_1 Torque_teno_mini_virus_1
687370_1 Torque_teno_mini_virus_2
687371_1 Torque_teno_mini_virus_3
687372_1 Torque_teno_mini_virus_4
687373_1 Torque_teno_mini_virus_5
687374_1 Torque_teno_mini_virus_6
687375_1 Torque_teno_mini_virus_7
687376_1 Torque_teno_mini_virus_8
687377_1 Torque_teno_mini_virus_9
687379_1 Torque_teno_midi_virus_1
687380_1 Torque_teno_midi_virus_2
687381_1 Torque_teno_tupaia_virus
687382_1 Torque_teno_tamarin_virus
687383_1 Torque_teno_douroucouli_virus
687384_1 Torque_teno_felis_virus
687385_1 Torque_teno_canis_virus
687386_1 Torque_teno_sus_virus_1a
687387_1 Torque_teno_sus_virus_1b
687412_0 Pseudorhodobacter_aquimaris
687436_0 Paenibacillus_ihumii
687803_1 Cyanophage_S-RIM50
687917_1 Fusarium_graminearum_dsRNA_mycovirus-3
687918_1 Fusarium_graminearum_dsRNA_mycovirus-4
688245_0 Comamonas_testosteroni_CNB-2
688246_0 Prevotella_multisaccharivorax_DSM_17128
688269_0 Pseudothermotoga_thermarum_DSM_5069
688270_0 Cellulophaga_algicola_DSM_14237
688394_1 Lichtheimia_ramosa
688436_1 Quaranfil_quaranjavirus
688540_1 Sweet_potato_golden_vein_associated_virus
688699_1 Sandfly_fever_Turkey_virus
688701_1 Chiltepin_yellow_mosaic_virus
690307_1 Aspergillus_aculeatus_ATCC_16872
690417_0 Paracoccus_sphaerophysae
690566_0 Sphingobium_chlorophenolicum_L-1
690567_0 Syntrophomonas_zehnderi_OL-4
690850_0 Desulfovibrio_africanus_str._Walvis_Bay
691318_1 Acinetobacter_phage_phiAB1
691883_0 Fonticula_alba
691963_1 Rhodococcus_phage_ReqiPine5
691964_1 Rhodococcus_phage_ReqiPoco6
691965_1 Rhodococcus_phage_ReqiPepy6
691966_1 Rhodococcus_phage_ReqiDocB7
692275_1 Sphaerulina_musiva_SO2202
692370_0 Altererythrobacter_dongtanensis
693066_1 Bovine_rhinitis_B_virus
693272_1 Cafeteria_roenbergensis_virus_BV-PW1
693444_0 Enterobacteriaceae_bacterium_strain_FGI_57
693582_1 Pseudomonas_phage_phi-2
693627_1 Sulfolobus_spindle-shaped_virus_6
693628_1 Sulfolobus_spindle-shaped_virus_7
